Iteration	Mach	Pressure [Pa]	Velocity [m/s]	Temperature [K]	Density [kg/m^3]	Speed of Sound [m/s]	Y_O2	Y_N2	Y_H2	Y_OH	Y_O	Y_H	Y_H2O	Y_NO	Y_N	Y_HO2	Y_H2O2	Y_HNO	Y_NO2	Mass flow rate [kg/s]	Area [m^2]	Axial location
798	1.776833	7.283069e+04	1340.94	1557.42	1.635711e-01	754.68	0.193712	0.785529	0.003777	0.000004	0.000002	0.000000	0.016924	0.000000	0.000000	0.000048	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
799	1.776833	7.283091e+04	1340.94	1557.42	1.635715e-01	754.68	0.193712	0.785529	0.003777	0.000004	0.000002	0.000000	0.016924	0.000000	0.000000	0.000048	0.000003	0.000000	0.000000	877.359576	4.000000	0.000008
800	1.775453	7.292491e+04	1340.51	1559.08	1.636233e-01	755.02	0.193610	0.785529	0.003765	0.000005	0.000002	0.000000	0.017039	0.000000	0.000000	0.000048	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
801	1.775454	7.292538e+04	1340.51	1559.08	1.636242e-01	755.02	0.193610	0.785529	0.003765	0.000005	0.000002	0.000000	0.017039	0.000000	0.000000	0.000048	0.000003	0.000000	0.000000	877.359576	4.000000	0.000008
802	1.775454	7.292497e+04	1340.51	1559.08	1.636235e-01	755.02	0.193610	0.785529	0.003765	0.000005	0.000002	0.000000	0.017039	0.000000	0.000000	0.000048	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
803	1.774059	7.302096e+04	1340.07	1560.76	1.636774e-01	755.37	0.193507	0.785529	0.003752	0.000005	0.000002	0.000000	0.017155	0.000000	0.000000	0.000047	0.000003	0.000000	0.000000	877.359576	4.000000	0.000008
804	1.774059	7.302030e+04	1340.08	1560.76	1.636763e-01	755.37	0.193507	0.785529	0.003752	0.000005	0.000002	0.000000	0.017155	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
805	1.774059	7.302089e+04	1340.07	1560.76	1.636773e-01	755.37	0.193507	0.785529	0.003752	0.000005	0.000002	0.000000	0.017155	0.000000	0.000000	0.000047	0.000003	0.000000	0.000000	877.359576	4.000000	0.000008
806	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
807	1.772649	7.311803e+04	1339.63	1562.46	1.637318e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	0.000000	0.000000	877.359576	4.000000	0.000008
808	1.772649	7.311728e+04	1339.63	1562.47	1.637305e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
809	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
810	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
811	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
812	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
813	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
814	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
815	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
816	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
817	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
818	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
819	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
820	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
821	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
822	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
823	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
824	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
825	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
826	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
827	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
828	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359576	4.000000	0.000008
829	1.772649	7.311723e+04	1339.63	1562.47	1.637304e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	-0.000000	0.000000	877.359589	4.000000	0.000008
830	1.772649	7.311747e+04	1339.63	1562.46	1.637308e-01	755.72	0.193403	0.785529	0.003739	0.000005	0.000003	0.000000	0.017273	0.000000	0.000000	0.000047	0.000003	0.000000	0.000000	877.359576	4.000000	0.000008
831	1.771222	7.321563e+04	1339.19	1564.19	1.637856e-01	756.08	0.193297	0.785529	0.003725	0.000005	0.000003	0.000000	0.017393	0.000000	0.000000	0.000046	0.000002	0.000000	0.000000	877.359576	4.000000	0.000008
832	1.769779	7.331491e+04	1338.73	1565.94	1.638408e-01	756.44	0.193190	0.785529	0.003712	0.000005	0.000003	0.000000	0.017514	0.000000	0.000000	0.000045	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
833	1.768318	7.341592e+04	1338.27	1567.71	1.638974e-01	756.81	0.193081	0.785529	0.003698	0.000005	0.000003	0.000000	0.017637	0.000000	0.000000	0.000045	0.000002	0.000000	0.000000	877.359576	4.000000	0.000008
834	1.766840	7.351795e+04	1337.81	1569.50	1.639541e-01	757.18	0.192971	0.785529	0.003685	0.000005	0.000003	0.000000	0.017761	0.000000	0.000000	0.000044	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
835	1.765343	7.362178e+04	1337.33	1571.32	1.640123e-01	757.55	0.192860	0.785529	0.003671	0.000005	0.000003	0.000000	0.017887	0.000000	0.000000	0.000044	0.000002	0.000000	0.000000	877.359576	4.000000	0.000008
836	1.763827	7.372686e+04	1336.86	1573.16	1.640710e-01	757.93	0.192747	0.785529	0.003656	0.000005	0.000003	0.000000	0.018015	0.000000	0.000000	0.000043	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
837	1.762292	7.383379e+04	1336.37	1575.03	1.641310e-01	758.31	0.192632	0.785529	0.003642	0.000005	0.000003	0.000000	0.018144	0.000000	0.000000	0.000043	0.000002	0.000000	0.000000	877.359576	4.000000	0.000008
838	1.760737	7.394188e+04	1335.87	1576.93	1.641912e-01	758.70	0.192516	0.785529	0.003627	0.000005	0.000003	0.000000	0.018276	0.000000	0.000000	0.000042	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
839	1.759160	7.405245e+04	1335.37	1578.85	1.642538e-01	759.10	0.192397	0.785529	0.003613	0.000005	0.000003	0.000000	0.018409	0.000000	0.000000	0.000042	0.000002	0.000000	0.000000	877.359576	4.000000	0.000008
840	1.759161	7.405199e+04	1335.37	1578.85	1.642530e-01	759.10	0.192397	0.785529	0.003613	0.000005	0.000003	0.000000	0.018409	0.000000	0.000000	0.000042	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
841	1.757563	7.416408e+04	1334.86	1580.80	1.643163e-01	759.50	0.192278	0.785529	0.003598	0.000005	0.000003	0.000000	0.018545	0.000000	0.000000	0.000041	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
842	1.755943	7.427813e+04	1334.34	1582.78	1.643809e-01	759.90	0.192156	0.785529	0.003582	0.000005	0.000003	0.000000	0.018682	0.000000	0.000000	0.000041	0.000002	0.000000	0.000000	877.359576	4.000000	0.000008
843	1.755943	7.427770e+04	1334.34	1582.78	1.643802e-01	759.90	0.192156	0.785529	0.003582	0.000005	0.000003	0.000000	0.018682	0.000000	0.000000	0.000041	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
844	1.754300	7.439326e+04	1333.82	1584.79	1.644453e-01	760.31	0.192032	0.785529	0.003567	0.000005	0.000003	0.000000	0.018821	0.000000	0.000000	0.000040	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
845	1.752633	7.451089e+04	1333.28	1586.83	1.645119e-01	760.73	0.191907	0.785529	0.003551	0.000005	0.000003	0.000000	0.018963	0.000000	0.000000	0.000040	0.000002	0.000000	0.000000	877.359576	4.000000	0.000008
846	1.752633	7.451070e+04	1333.28	1586.83	1.645115e-01	760.73	0.191907	0.785529	0.003551	0.000005	0.000003	0.000000	0.018963	0.000000	0.000000	0.000040	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
847	1.752633	7.451088e+04	1333.28	1586.83	1.645118e-01	760.73	0.191907	0.785529	0.003551	0.000005	0.000003	0.000000	0.018963	0.000000	0.000000	0.000040	0.000002	0.000000	0.000000	877.359576	4.000000	0.000008
848	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
849	1.750942	7.463025e+04	1332.74	1588.91	1.645791e-01	761.15	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	0.000000	0.000000	877.359576	4.000000	0.000008
850	1.750943	7.462981e+04	1332.74	1588.91	1.645784e-01	761.15	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
851	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
852	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
853	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
854	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
855	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
856	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
857	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
858	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
859	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
860	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
861	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
862	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
863	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
864	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
865	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
866	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
867	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
868	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
869	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
870	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
871	1.750943	7.462974e+04	1332.74	1588.91	1.645783e-01	761.16	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	-0.000000	0.000000	877.359589	4.000000	0.000008
872	1.750942	7.462998e+04	1332.74	1588.91	1.645787e-01	761.15	0.191779	0.785529	0.003535	0.000006	0.000003	0.000000	0.019107	0.000000	0.000000	0.000039	0.000002	0.000000	0.000000	877.359576	4.000000	0.000008
873	1.749226	7.475135e+04	1332.18	1591.02	1.646471e-01	761.59	0.191649	0.785529	0.003519	0.000006	0.000004	0.000000	0.019254	0.000000	0.000000	0.000039	0.000002	0.000000	0.000000	877.359576	4.000000	0.000008
874	1.747484	7.487464e+04	1331.62	1593.17	1.647164e-01	762.02	0.191517	0.785529	0.003502	0.000006	0.000004	0.000000	0.019402	0.000000	0.000000	0.000038	0.000002	-0.000000	0.000000	877.359576	4.000000	0.000008
875	1.745713	7.500051e+04	1331.05	1595.35	1.647877e-01	762.47	0.191383	0.785529	0.003485	0.000006	0.000004	0.000000	0.019554	0.000000	0.000000	0.000038	0.000001	0.000000	0.000000	877.359576	4.000000	0.000008
876	1.743915	7.512819e+04	1330.47	1597.57	1.648595e-01	762.92	0.191247	0.785529	0.003468	0.000006	0.000004	0.000000	0.019708	0.000000	0.000000	0.000037	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
877	1.742087	7.525878e+04	1329.87	1599.83	1.649336e-01	763.38	0.191108	0.785529	0.003451	0.000006	0.000004	0.000000	0.019865	0.000000	0.000000	0.000037	0.000001	0.000000	0.000000	877.359576	4.000000	0.000008
878	1.740230	7.539128e+04	1329.27	1602.13	1.650081e-01	763.85	0.190966	0.785529	0.003433	0.000006	0.000004	0.000000	0.020024	0.000000	0.000000	0.000036	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
879	1.738339	7.552724e+04	1328.65	1604.47	1.650857e-01	764.32	0.190822	0.785529	0.003415	0.000006	0.000004	0.000000	0.020187	0.000000	0.000000	0.000036	0.000001	0.000000	0.000000	877.359576	4.000000	0.000008
880	1.738340	7.552678e+04	1328.65	1604.47	1.650850e-01	764.32	0.190822	0.785529	0.003415	0.000006	0.000004	0.000000	0.020187	0.000000	0.000000	0.000036	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
881	1.736416	7.566520e+04	1328.02	1606.85	1.651638e-01	764.80	0.190675	0.785529	0.003397	0.000006	0.000004	0.000000	0.020352	0.000000	0.000000	0.000035	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
882	1.734459	7.580665e+04	1327.37	1609.28	1.652446e-01	765.30	0.190525	0.785529	0.003378	0.000006	0.000004	0.000000	0.020521	0.000000	0.000000	0.000035	0.000001	0.000000	0.000000	877.359576	4.000000	0.000008
883	1.734459	7.580617e+04	1327.38	1609.29	1.652438e-01	765.30	0.190525	0.785529	0.003378	0.000006	0.000004	0.000000	0.020521	0.000000	0.000000	0.000035	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
884	1.732466	7.595027e+04	1326.72	1611.77	1.653259e-01	765.80	0.190373	0.785529	0.003359	0.000007	0.000004	0.000000	0.020693	0.000000	0.000000	0.000034	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
885	1.730435	7.609762e+04	1326.05	1614.30	1.654102e-01	766.31	0.190217	0.785529	0.003339	0.000007	0.000005	0.000000	0.020869	0.000000	0.000000	0.000034	0.000001	0.000000	0.000000	877.359576	4.000000	0.000008
886	1.730436	7.609728e+04	1326.05	1614.30	1.654096e-01	766.31	0.190217	0.785529	0.003339	0.000007	0.000005	0.000000	0.020869	0.000000	0.000000	0.000034	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
887	1.730435	7.609757e+04	1326.05	1614.30	1.654101e-01	766.31	0.190217	0.785529	0.003339	0.000007	0.000005	0.000000	0.020869	0.000000	0.000000	0.000034	0.000001	0.000000	0.000000	877.359576	4.000000	0.000008
888	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
889	1.728366	7.624786e+04	1325.36	1616.88	1.654958e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	0.000000	0.000000	877.359576	4.000000	0.000008
890	1.728367	7.624719e+04	1325.36	1616.88	1.654947e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
891	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
892	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
893	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
894	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
895	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
896	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
897	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
898	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
899	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
900	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
901	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
902	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
903	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
904	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
905	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
906	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
907	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
908	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
909	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
910	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
911	1.728367	7.624711e+04	1325.37	1616.88	1.654946e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	-0.000000	0.000000	877.359589	4.000000	0.000008
912	1.728367	7.624745e+04	1325.36	1616.88	1.654951e-01	766.83	0.190058	0.785529	0.003319	0.000007	0.000005	0.000000	0.021048	0.000000	0.000000	0.000033	0.000001	0.000000	0.000000	877.359576	4.000000	0.000008
913	1.726258	7.640094e+04	1324.66	1619.52	1.655826e-01	767.36	0.189895	0.785529	0.003299	0.000007	0.000005	0.000000	0.021231	0.000000	0.000000	0.000033	0.000001	0.000000	0.000000	877.359576	4.000000	0.000008
914	1.724106	7.655764e+04	1323.95	1622.22	1.656717e-01	767.90	0.189729	0.785529	0.003278	0.000007	0.000005	0.000000	0.021419	0.000000	0.000000	0.000032	0.000001	-0.000000	0.000000	877.359576	4.000000	0.000008
